Data,Estado,Medicamento,Apresentacao,Quantidade,Valor,Base
27-10-20,PR,Triptorrelina,11.25mg - Injetável,1.3,NA,LAI
9-05-20,PR,Triptorrelina,11.25mg - Injetável,3,NA,LAI
18-02-20,PR,Triptorrelina,11.25mg - Injetável,1.8,NA,LAI
18-09-20,PR,Triptorrelina,11.25mg - Injetável,2.6,NA,LAI
1-12-20,PR,Triptorrelina,11.25mg - Injetável,222,NA,LAI
27-10-20,PR,Triptorrelina,22.5mg - Injetável,66,NA,LAI
21-08-20,PR,Triptorrelina,22.5mg - Injetável,150,NA,LAI
3-04-20,PR,Triptorrelina,22.5mg - Injetável,160,NA,LAI
22-01-20,PR,Triptorrelina,22.5mg - Injetável,100,NA,LAI
18-09-20,PR,Triptorrelina,22.5mg - Injetável,80,NA,LAI
19-06-20,PR,Triptorrelina,22.5mg - Injetável,80,NA,LAI
25-09-20,PR,Triptorrelina,3.75mg - Injetável,660,227700,LAI
5-03-20,PR,Triptorrelina,3.75mg - Injetável,850,255000,LAI
27-10-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,20,1829.4,LAI
21-08-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,19.683,1800.40401,LAI
3-06-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,16.9,1545.8429999999998,LAI
20-03-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,15.2,1390.3439999999998,LAI
22-01-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,7.315,669.10305,LAI
28-11-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,14.2,1298.874,LAI
27-09-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,13.84,1265.9448,LAI
4-12-20,PR,Brometo De Umeclidinio + Trifenatato De Vilanterol,Inalação,13.32,1104.0948,LAI
5-08-20,PR,Acitretina,10mg - Comprimido/Cápsula,21,76.64999999999999,LAI
12-05-20,PR,Acitretina,10mg - Comprimido/Cápsula,30,109.5,LAI
19-03-20,PR,Acitretina,10mg - Comprimido/Cápsula,29.7,108.405,LAI
21-01-20,PR,Acitretina,10mg - Comprimido/Cápsula,26.7,97.455,LAI
12-07-20,PR,Acitretina,10mg - Comprimido/Cápsula,34.4,125.55999999999999,LAI
4-03-20,PR,Acitretina,10mg - Comprimido/Cápsula,41.9,147.069,LAI
5-08-20,PR,Acitretina,25mg - Comprimido/Cápsula,36,353.16,LAI
12-05-20,PR,Acitretina,25mg - Comprimido/Cápsula,34,333.54,LAI
19-03-20,PR,Acitretina,25mg - Comprimido/Cápsula,37.5,367.875,LAI
21-01-20,PR,Acitretina,25mg - Comprimido/Cápsula,31.2,306.072,LAI
6-09-20,PR,Acitretina,25mg - Comprimido/Cápsula,31.2,306.072,LAI
18-06-20,PR,Acitretina,25mg - Comprimido/Cápsula,32.3,304.912,LAI
15-03-20,PR,Acitretina,25mg - Comprimido/Cápsula,33.6,317.18399999999997,LAI
9-02-20,PR,Acitretina,25mg - Comprimido/Cápsula,32.6,307.74399999999997,LAI
25-01-20,PR,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,327000,192930,LAI
6-06-20,PR,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,480000,268800,LAI
2-02-20,PR,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,478890,268178.4,LAI
4-12-20,PR,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,505000,267650,LAI
19-02-20,PR,Risperidona,1mg - Comprimido/Cápsula,682.08,47.74560000000001,LAI
22-08-20,PR,Risperidona,1mg - Comprimido/Cápsula,NA,NA,LAI
31-01-20,PR,Risperidona,1mg - Comprimido/Cápsula,627.63,43.9341,LAI
1-08-20,PR,Risperidona,1mg - Comprimido/Cápsula,34.704,188.44271999999998,LAI
15-04-20,PR,Risperidona,1mg - Comprimido/Cápsula,34,184.62,LAI
22-01-20,PR,Risperidona,1mg - Comprimido/Cápsula,31.34,170.1762,LAI
18-09-20,PR,Risperidona,1mg - Comprimido/Cápsula,25,135.75,LAI
13-02-20,PR,Risperidona,1mg - Comprimido/Cápsula,32.45,168.41550000000004,LAI
31-01-20,PR,Risperidona,1mg - Comprimido/Cápsula,28.7,148.953,LAI
3-06-20,PR,Risperidona,2mg - Comprimido/Cápsula,1894800,189480,LAI
15-04-20,PR,Risperidona,2mg - Comprimido/Cápsula,NA,NA,LAI
19-02-20,PR,Risperidona,2mg - Comprimido/Cápsula,NA,NA,LAI
22-08-20,PR,Risperidona,2mg - Comprimido/Cápsula,NA,NA,LAI
31-01-20,PR,Risperidona,2mg - Comprimido/Cápsula,NA,NA,LAI
3-06-20,PR,Risperidona,1mg - Comprimido/Cápsula,339,44.07,LAI
15-04-20,PR,Risperidona,1mg - Comprimido/Cápsula,338,43.940000000000005,LAI
22-01-20,PR,Risperidona,1mg - Comprimido/Cápsula,325.8,39.096,LAI
22-08-20,PR,Risperidona,1mg - Comprimido/Cápsula,308.4,37.007999999999996,LAI
13-03-20,PR,Risperidona,1mg - Comprimido/Cápsula,386.4,46.367999999999995,LAI
31-01-20,PR,Risperidona,1mg - Comprimido/Cápsula,278.4,33.407999999999994,LAI
3-10-20,PR,Hidrogenotartarato De Rivastigmina,2mg/ml - Injetável,30,9351.9,LAI
1-08-20,PR,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,9990,2797.2,LAI
18-02-20,PR,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,8460,2368.8,LAI
6-12-20,PR,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,900,252,LAI
12-06-20,PR,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,7500,2025,LAI
2-02-20,PR,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,8010,2162.7,LAI
4-12-20,PR,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,3900,975,LAI
2021-03-02,RO,Acetato De Ciproterona,50mg - Comprimido/Cápsula,260,421.20000000000005,LAI
NA,RO,Acetato De Gosserrelina,10.8mg - Injetável,NA,NA,LAI
2021-03-24,RO,Acetato De Gosserrelina,3.6mg - Não Especificado,22,9478.92,LAI
2021-12-09,RO,Acetato De Gosserrelina,3.6mg - Não Especificado,15,6333.75,LAI
2021-03-03,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,235,86059.34999999999,LAI
2021-09-29,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,296,68858.48,LAI
2021-12-09,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,804,187034.52,LAI
2021-03-02,RO,Acetato De Leuprorrelina,11.25mg - Não Especificado,110,135044.80000000002,LAI
NA,RO,Acetato De Leuprorrelina,45mg - Injetável,NA,NA,LAI
NA,RO,Acetato De Octreotida,0.1mg/ml - Não Especificado,NA,NA,LAI
NA,RO,Acetato De Octreotida,10mg - Injetável,NA,NA,LAI
2021-03-03,RO,Triptorrelina,3.75mg - Não Especificado,100,40000,LAI
2021-07-09,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,1590,3625.2,LAI
2021-09-29,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,3040,6931.2,LAI
2021-12-09,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,9810,22366.8,LAI
NA,RO,Acido Ursodesoxicolico,50mg - Comprimido/Cápsula,NA,NA,LAI
2021-03-03,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,2820,16045.800000000001,LAI
2021-07-09,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,720,3319.2000000000003,LAI
2021-09-29,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,3300,15213.000000000002,LAI
2021-12-09,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,15480,71362.8,LAI
2021-07-09,RO,Acitretina,25mg - Comprimido/Cápsula,1200,6288,LAI
2021-12-09,RO,Acitretina,25mg - Comprimido/Cápsula,12800,67072,LAI
2021-07-07,RO,Acitretina,10mg - Comprimido/Cápsula,2804,6056.64,LAI
2021-09-29,RO,Acitretina,10mg - Comprimido/Cápsula,4714,10182.24,LAI
2021-12-09,RO,Acitretina,10mg - Comprimido/Cápsula,4662,10069.92,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Ambrisentana,5mg - Comprimido/Cápsula,NA,NA,LAI
2021-03-02,RO,Ambrisentana,10mg - Comprimido/Cápsula,270,17725.5,LAI
NA,RO,Bosentana,125mg - Comprimido/Cápsula,NA,NA,LAI
2021-03-03,RO,Bosentana,62.5mg - Não Especificado,540,5999.4,LAI
2021-12-09,RO,Bosentana,62.5mg - Não Especificado,720,5781.5999999999995,LAI
NA,RO,Brometo De Tiotropio Monoidratado + Cloridrato De Olodaterol,2.5mcg - Não Especificado,NA,NA,LAI
NA,RO,Brometo De Umeclidinio + Trifenatato De Vilanterol,62.5mcg - Não Especificado,NA,NA,LAI
NA,RO,Brometo De Umeclidinio + Trifenatato De Vilanterol,62.5mcg - Não Especificado,NA,NA,LAI
2021-03-03,RO,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,77040,33897.6,LAI
2021-07-09,RO,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,91200,43776,LAI
2021-12-19,RO,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,96960,46540.799999999996,LAI
2021-03-02,RO,Cloridrato De Selegilina,5mg - Comprimido/Cápsula,8790,8262.6,LAI
2021-06-28,RO,Cloridrato De Selegilina,5mg - Comprimido/Cápsula,9860,9268.4,LAI
2021-12-09,RO,Cloridrato De Selegilina,5mg - Comprimido/Cápsula,39960,43156.8,LAI
NA,RO,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Danazol,200mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Danazol,100mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Deferiprona,500mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Dicloridrato De Sapropterina,100mg - Comprimido/Cápsula,NA,NA,LAI
2021-06-28,RO,Eltrombopague Olamina,25mg - Comprimido/Cápsula,480,52732.8,LAI
2021-12-09,RO,Eltrombopague Olamina,25mg - Comprimido/Cápsula,1260,149839.2,LAI
2021-03-03,RO,Eltrombopague Olamina,50mg - Comprimido/Cápsula,1120,246108.80000000002,LAI
2021-06-28,RO,Eltrombopague Olamina,50mg - Comprimido/Cápsula,940,206555.6,LAI
2021-12-09,RO,Eltrombopague Olamina,50mg - Comprimido/Cápsula,1680,399621.60000000003,LAI
2021-07-09,RO,Embonato De Triptorrelina,11.25mg - Não Especificado,400,614660,LAI
2021-12-09,RO,Embonato De Triptorrelina,11.25mg - Não Especificado,800,1229320,LAI
NA,RO,Hidrogenotartarato De Rivastigmina,2mg/ml - Injetável,NA,NA,LAI
NA,RO,Hidroxiureia,500mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Hidroxiureia,100mg - Comprimido/Cápsula,NA,NA,LAI
2021-12-09,RO,Iloprosta,10mcg/ml - Injetável,3240,84693.6,LAI
NA,RO,Imunoglobulina Humana,100mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,200mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,2.5g - Não Especificado,NA,NA,LAI
NA,RO,Imunoglobulina Humana,160mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,50mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,0.5g - Não Especificado,NA,NA,LAI
NA,RO,Mepolizumabe,100mg - Injetável,NA,NA,LAI
NA,RO,Mepolizumabe,100mg - Injetável,NA,NA,LAI
NA,RO,Mesilato De Bromocriptina,2.5mg - Não Especificado,NA,NA,LAI
NA,RO,Mesilato De Desferroxamina,500mg - Injetável,NA,NA,LAI
NA,RO,Omalizumabe,150mg - Injetável,NA,NA,LAI
2021-12-13,RO,Pancreatina,10ui - Não Especificado,12570,13324.2,LAI
2021-03-03,RO,Pancreatina,25ui - Não Especificado,4440,9146.4,LAI
2021-12-13,RO,Pancreatina,25ui - Não Especificado,15450,32908.5,LAI
NA,RO,Penicilamina,250mg - Comprimido/Cápsula,NA,NA,LAI
2021-03-02,RO,Risperidona,2mg - Comprimido/Cápsula,90000,14400,LAI
2021-12-09,RO,Risperidona,2mg - Comprimido/Cápsula,289710,321578.10000000003,LAI
2021-09-29,RO,Risperidona,1mg - Comprimido/Cápsula,52460,5246,LAI
2021-12-09,RO,Risperidona,1mg - Comprimido/Cápsula,214300,21430,LAI
2021-03-02,RO,Risperidona,3mg - Comprimido/Cápsula,12150,1944,LAI
2021-12-09,RO,Risperidona,3mg - Comprimido/Cápsula,49620,7443,LAI
2021-03-03,RO,Risperidona,1mg - Comprimido/Cápsula,100,1252,LAI
2021-06-28,RO,Risperidona,1mg - Comprimido/Cápsula,490,6134.8,LAI
2021-03-02,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,1545,10258.8,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacubitril Valsartana Sodica Hidratada,50mg - Não Especificado,NA,NA,LAI
NA,RO,Sacubitril Valsartana Sodica Hidratada,100mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Sacubitril Valsartana Sodica Hidratada,200mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,600mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,400mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,600mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,800mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,200mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,200mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,400mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,1mcg - Não Especificado,NA,NA,LAI
NA,RO,Triptorrelina,22.5mg - Não Especificado,NA,NA,LAI
NA,RO,Acetato De Ciproterona,50mg - Comprimido/Cápsula,NA,NA,LAI
2022-06-13,RO,Acetato De Gosserrelina,10.8mg - Injetável,12,12327.96,LAI
2022-06-13,RO,Acetato De Gosserrelina,3.6mg - Não Especificado,30,12251.699999999999,LAI
2022-10-14,RO,Acetato De Gosserrelina,3.6mg - Não Especificado,10,4083.8999999999996,LAI
2022-11-25,RO,Acetato De Gosserrelina,3.6mg - Não Especificado,25,10209.75,LAI
2022-06-10,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,60,15766.199999999999,LAI
2022-10-14,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,300,78831,LAI
NA,RO,Acetato De Leuprorrelina,11.25mg - Não Especificado,NA,NA,LAI
NA,RO,Acetato De Leuprorrelina,45mg - Injetável,NA,NA,LAI
NA,RO,Acetato De Octreotida,0.1mg/ml - Não Especificado,NA,NA,LAI
NA,RO,Acetato De Octreotida,10mg - Injetável,NA,NA,LAI
2022-06-10,RO,Triptorrelina,3.75mg - Não Especificado,672,307231.68,LAI
2022-10-14,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,7560,11264.4,LAI
NA,RO,Acido Ursodesoxicolico,50mg - Comprimido/Cápsula,NA,NA,LAI
2022-10-14,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,4050,10003.5,LAI
2022-11-25,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,4410,10892.7,LAI
NA,RO,Acitretina,25mg - Comprimido/Cápsula,NA,NA,LAI
2022-06-10,RO,Acitretina,10mg - Comprimido/Cápsula,10300,14935,LAI
2022-10-14,RO,Acitretina,10mg - Comprimido/Cápsula,1880,2726,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Ambrisentana,5mg - Comprimido/Cápsula,NA,NA,LAI
2022-03-29,RO,Ambrisentana,10mg - Comprimido/Cápsula,630,62760.600000000006,LAI
2022-11-25,RO,Bosentana,125mg - Comprimido/Cápsula,1440,4392,LAI
2022-11-25,RO,Bosentana,62.5mg - Não Especificado,1080,1890,LAI
NA,RO,Brometo De Tiotropio Monoidratado + Cloridrato De Olodaterol,2.5mcg - Não Especificado,NA,NA,LAI
NA,RO,Brometo De Umeclidinio + Trifenatato De Vilanterol,62.5mcg - Não Especificado,NA,NA,LAI
NA,RO,Brometo De Umeclidinio + Trifenatato De Vilanterol,62.5mcg - Não Especificado,NA,NA,LAI
NA,RO,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Cloridrato De Selegilina,5mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Danazol,200mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Danazol,100mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Deferiprona,500mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Dicloridrato De Sapropterina,100mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Eltrombopague Olamina,25mg - Comprimido/Cápsula,NA,NA,LAI
2022-12-13,RO,Eltrombopague Olamina,50mg - Comprimido/Cápsula,2828,668030.16,LAI
2022-10-14,RO,Embonato De Triptorrelina,11.25mg - Não Especificado,550,791417,LAI
2022-11-25,RO,Embonato De Triptorrelina,11.25mg - Não Especificado,255,366929.7,LAI
NA,RO,Hidrogenotartarato De Rivastigmina,2mg/ml - Injetável,NA,NA,LAI
2022-06-10,RO,Hidroxiureia,500mg - Comprimido/Cápsula,14700,21315,LAI
2022-10-14,RO,Hidroxiureia,500mg - Comprimido/Cápsula,21510,31189.5,LAI
NA,RO,Hidroxiureia,100mg - Comprimido/Cápsula,NA,NA,LAI
2022-10-14,RO,Iloprosta,10mcg/ml - Injetável,1530,36949.5,LAI
NA,RO,Imunoglobulina Humana,100mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,200mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,2.5g - Não Especificado,NA,NA,LAI
NA,RO,Imunoglobulina Humana,160mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,50mg/ml - Injetável,NA,NA,LAI
NA,RO,Imunoglobulina Humana,0.5g - Não Especificado,NA,NA,LAI
NA,RO,Mepolizumabe,100mg - Injetável,NA,NA,LAI
2022-12-21,RO,Mepolizumabe,100mg - Injetável,8,45030.08,LAI
NA,RO,Mesilato De Bromocriptina,2.5mg - Não Especificado,NA,NA,LAI
2022-09-15,RO,Mesilato De Desferroxamina,500mg - Injetável,35,861.35,LAI
2022-04-01,RO,Omalizumabe,150mg - Injetável,225,392265,LAI
2022-08-19,RO,Pancreatina,10ui - Não Especificado,5250,5827.500000000001,LAI
2022-08-19,RO,Pancreatina,25ui - Não Especificado,18720,41745.6,LAI
NA,RO,Penicilamina,250mg - Comprimido/Cápsula,NA,NA,LAI
2022-11-25,RO,Risperidona,2mg - Comprimido/Cápsula,116460,10481.4,LAI
NA,RO,Risperidona,1mg - Comprimido/Cápsula,NA,NA,LAI
2022-11-25,RO,Risperidona,3mg - Comprimido/Cápsula,16860,2360.4,LAI
2022-06-13,RO,Risperidona,1mg - Comprimido/Cápsula,1000,5800,LAI
2022-03-29,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,10000,67700,LAI
2022-08-19,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,16000,108320,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
NA,RO,Sacarato De Hidroxido Ferrico,20mg/ml - Injetável,NA,NA,LAI
2022-03-29,RO,Sacubitril Valsartana Sodica Hidratada,50mg - Não Especificado,3808,12376,LAI
2022-06-10,RO,Sacubitril Valsartana Sodica Hidratada,50mg - Não Especificado,2100,6762,LAI
2022-11-25,RO,Sacubitril Valsartana Sodica Hidratada,50mg - Não Especificado,1036,3335.92,LAI
2022-03-29,RO,Sacubitril Valsartana Sodica Hidratada,100mg - Comprimido/Cápsula,4200,13650,LAI
2022-06-10,RO,Sacubitril Valsartana Sodica Hidratada,100mg - Comprimido/Cápsula,2100,6762,LAI
2022-11-25,RO,Sacubitril Valsartana Sodica Hidratada,100mg - Comprimido/Cápsula,3600,11592,LAI
2022-03-29,RO,Sacubitril Valsartana Sodica Hidratada,200mg - Comprimido/Cápsula,2520,8190,LAI
2022-06-10,RO,Sacubitril Valsartana Sodica Hidratada,200mg - Comprimido/Cápsula,2100,6762,LAI
2022-11-25,RO,Sacubitril Valsartana Sodica Hidratada,200mg - Comprimido/Cápsula,7740,24922.800000000003,LAI
NA,RO,Selexipague,600mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,400mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,600mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,800mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,200mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,200mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,400mcg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Selexipague,1mcg - Não Especificado,NA,NA,LAI
NA,RO,Triptorrelina,22.5mg - Não Especificado,NA,NA,LAI
NA,RO,Acetato De Ciproterona,50mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Acetato De Gosserrelina,10.8mg - Injetável,NA,NA,LAI
2023-07-17,RO,Acetato De Gosserrelina,3.6mg - Não Especificado,25,10209.75,LAI
2023-02-14,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,300,80142,LAI
2023-09-15,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,200,53428,LAI
2023-11-16,RO,Acetato De Leuprorrelina,3.75mg - Não Especificado,200,45600,LAI
NA,RO,Acetato De Leuprorrelina,11.25mg - Não Especificado,NA,NA,LAI
NA,RO,Acetato De Leuprorrelina,45mg - Injetável,NA,NA,LAI
NA,RO,Acetato De Octreotida,0.1mg/ml - Não Especificado,NA,NA,LAI
NA,RO,Acetato De Octreotida,10mg - Injetável,NA,NA,LAI
NA,RO,Triptorrelina,3.75mg - Não Especificado,NA,NA,LAI
2023-09-15,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,10500,12074.999999999998,LAI
2023-11-27,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,9180,10557,LAI
2023-07-17,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,14918,14768.82,LAI
2023-07-17,RO,Acido Ursodesoxicolico,150mg - Comprimido/Cápsula,4972,4922.28,LAI
NA,RO,Acido Ursodesoxicolico,50mg - Comprimido/Cápsula,NA,NA,LAI
2023-04-19,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,12660,26712.6,LAI
2023-11-16,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,7970,14824.2,LAI
2023-11-16,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,4480,8332.800000000001,LAI
2023-07-17,RO,Acido Ursodesoxicolico,300mg - Comprimido/Cápsula,1590,2957.4,LAI
NA,RO,Acitretina,25mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Acitretina,10mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Alfainterferona 2B,0ui - Não Especificado,NA,NA,LAI
NA,RO,Ambrisentana,5mg - Comprimido/Cápsula,NA,NA,LAI
2023-02-09,RO,Ambrisentana,10mg - Comprimido/Cápsula,360,35863.200000000004,LAI
NA,RO,Bosentana,125mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Bosentana,62.5mg - Não Especificado,NA,NA,LAI
2023-05-15,RO,Brometo De Tiotropio Monoidratado + Cloridrato De Olodaterol,2.5mcg - Não Especificado,6400,1338816,LAI
2023-11-27,RO,Brometo De Tiotropio Monoidratado + Cloridrato De Olodaterol,2.5mcg - Não Especificado,5000,1045950,LAI
NA,RO,Brometo De Umeclidinio + Trifenatato De Vilanterol,62.5mcg - Não Especificado,NA,NA,LAI
NA,RO,Brometo De Umeclidinio + Trifenatato De Vilanterol,62.5mcg - Não Especificado,NA,NA,LAI
2023-06-15,RO,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,38080,20182.4,LAI
2023-09-15,RO,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,13700,7261,LAI
2023-11-27,RO,Cloridrato De Amantadina,100mg - Comprimido/Cápsula,13700,7261,LAI
NA,RO,Cloridrato De Selegilina,5mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Cloridrato De Triexifenidil,5mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Danazol,200mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Danazol,100mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Deferiprona,500mg - Comprimido/Cápsula,NA,NA,LAI
NA,RO,Dicloridrato De Sapropterina,100mg - Comprimido/Cápsula,NA,NA,LAI
2023-03-16,RO,Eltrombopague Olamina,25mg - Comprimido/Cápsula,1428,151325.16,LAI
2023-06-15,RO,Eltrombopague Olamina,25mg - Comprimido/Cápsula,448,47474.56,LAI
2023-11-16,RO,Eltrombopague Olamina,25mg - Comprimido/Cápsula,1320,172867.2,LAI
2023-11-27,RO,Eltrombopague Olamina,50mg - Comprimido/Cápsula,5292,1184614.2,LAI
2023-07-17,RO,Eltrombopague Olamina,50mg - Comprimido/Cápsula,2898,759131.1,LAI
2023-11-16,RO,Embonato De Triptorrelina,11.25mg - Não Especificado,450,494100,LAI
NA,RO,Hidrogenotartarato De Rivastigmina,2mg/ml - Injetável,NA,NA,LAI
