"","Ano","Estado","Medicamento","Apresentacao","Valor","LAI","PNCP"
"1540",2021,"RO","Gosserrelina","10.8mg - Injetável",0,NA,NA
"1541",2021,"AC","Gosserrelina","10.8mg - Injetável",967,NA,NA
"1542",2021,"AM","Gosserrelina","10.8mg - Injetável",680768,NA,NA
"1543",2021,"RR","Gosserrelina","10.8mg - Injetável",29977,NA,NA
"1544",2021,"PA","Gosserrelina","10.8mg - Injetável",45449,NA,NA
"1545",2021,"AP","Gosserrelina","10.8mg - Injetável",9670,NA,NA
"1546",2021,"TO","Gosserrelina","10.8mg - Injetável",0,NA,NA
"1547",2021,"MA","Gosserrelina","10.8mg - Injetável",227245,NA,NA
"1548",2021,"PI","Gosserrelina","10.8mg - Injetável",250453,NA,NA
"1549",2021,"CE","Gosserrelina","10.8mg - Injetável",574398,NA,NA
"1550",2021,"RN","Gosserrelina","10.8mg - Injetável",1156532,NA,NA
"1551",2021,"PB","Gosserrelina","10.8mg - Injetável",1442764,NA,NA
"1552",2021,"PE","Gosserrelina","10.8mg - Injetável",56086,NA,NA
"1553",2021,"AL","Gosserrelina","10.8mg - Injetável",125710,NA,NA
"1554",2021,"SE","Gosserrelina","10.8mg - Injetável",417744,NA,NA
"1555",2021,"BA","Gosserrelina","10.8mg - Injetável",836455,NA,NA
"1556",2021,"MG","Gosserrelina","10.8mg - Injetável",496071,NA,NA
"1557",2021,"ES","Gosserrelina","10.8mg - Injetável",636286,NA,NA
"1558",2021,"RJ","Gosserrelina","10.8mg - Injetável",222410,NA,NA
"1559",2021,"SP","Gosserrelina","10.8mg - Injetável",10080975,NA,NA
"1560",2021,"PR","Gosserrelina","10.8mg - Injetável",498972,NA,NA
"1561",2021,"SC","Gosserrelina","10.8mg - Injetável",86063,NA,NA
"1562",2021,"RS","Gosserrelina","10.8mg - Injetável",169225,NA,NA
"1563",2021,"MS","Gosserrelina","10.8mg - Injetável",47383,NA,NA
"1564",2021,"MT","Gosserrelina","10.8mg - Injetável",57053,NA,NA
"1565",2021,"GO","Gosserrelina","10.8mg - Injetável",142149,NA,NA
"1566",2021,"DF","Gosserrelina","10.8mg - Injetável",44482,NA,NA
"1567",2021,"RO","Leuprorrelina","3.75mg - Injetável",84414.82,NA,NA
"1568",2021,"AC","Leuprorrelina","3.75mg - Injetável",216040.36,NA,NA
"1569",2021,"AM","Leuprorrelina","3.75mg - Injetável",631186.8,NA,NA
"1570",2021,"RR","Leuprorrelina","3.75mg - Injetável",65684.48,NA,NA
"1571",2021,"PA","Leuprorrelina","3.75mg - Injetável",724581.92,NA,NA
"1572",2021,"AP","Leuprorrelina","3.75mg - Injetável",9750.04,NA,NA
"1573",2021,"TO","Leuprorrelina","3.75mg - Injetável",576022.1,NA,NA
"1574",2021,"MA","Leuprorrelina","3.75mg - Injetável",678910.68,NA,NA
"1575",2021,"PI","Leuprorrelina","3.75mg - Injetável",548311.46,NA,NA
"1576",2021,"CE","Leuprorrelina","3.75mg - Injetável",1009385.72,NA,NA
"1577",2021,"RN","Leuprorrelina","3.75mg - Injetável",100579.36,NA,NA
"1578",2021,"PB","Leuprorrelina","3.75mg - Injetável",1272893.38,NA,NA
"1579",2021,"PE","Leuprorrelina","3.75mg - Injetável",1246722.22,NA,NA
"1580",2021,"AL","Leuprorrelina","3.75mg - Injetável",1005793.6,NA,NA
"1581",2021,"SE","Leuprorrelina","3.75mg - Injetável",842608.72,NA,NA
"1582",2021,"BA","Leuprorrelina","3.75mg - Injetável",443113.66,NA,NA
"1583",2021,"MG","Leuprorrelina","3.75mg - Injetável",1909724.94,NA,NA
"1584",2021,"ES","Leuprorrelina","3.75mg - Injetável",1083280.76,NA,NA
"1585",2021,"RJ","Leuprorrelina","3.75mg - Injetável",719706.9,NA,NA
"1586",2021,"SP","Leuprorrelina","3.75mg - Injetável",7947565.5,NA,NA
"1587",2021,"PR","Leuprorrelina","3.75mg - Injetável",5154179.04,NA,NA
"1588",2021,"SC","Leuprorrelina","3.75mg - Injetável",494942.82,NA,NA
"1589",2021,"RS","Leuprorrelina","3.75mg - Injetável",909319.52,NA,NA
"1590",2021,"MS","Leuprorrelina","3.75mg - Injetável",585002.4,NA,NA
"1591",2021,"MT","Leuprorrelina","3.75mg - Injetável",296093.32,NA,NA
"1592",2021,"GO","Leuprorrelina","3.75mg - Injetável",1271610.48,NA,NA
"1593",2021,"DF","Leuprorrelina","3.75mg - Injetável",0,NA,NA
"1594",2021,"RO","Leuprorrelina","11.25mg - Injetável",215655.84,NA,NA
"1595",2021,"AC","Leuprorrelina","11.25mg - Injetável",19710.48,NA,NA
"1596",2021,"AM","Leuprorrelina","11.25mg - Injetável",362904.72,NA,NA
"1597",2021,"RR","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1598",2021,"PA","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1599",2021,"AP","Leuprorrelina","11.25mg - Injetável",2318.88,NA,NA
"1600",2021,"TO","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1601",2021,"MA","Leuprorrelina","11.25mg - Injetável",1918873.2,NA,NA
"1602",2021,"PI","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1603",2021,"CE","Leuprorrelina","11.25mg - Injetável",3876007.92,NA,NA
"1604",2021,"RN","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1605",2021,"PB","Leuprorrelina","11.25mg - Injetável",795375.84,NA,NA
"1606",2021,"PE","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1607",2021,"AL","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1608",2021,"SE","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1609",2021,"BA","Leuprorrelina","11.25mg - Injetável",537980.16,NA,NA
"1610",2021,"MG","Leuprorrelina","11.25mg - Injetável",897406.56,NA,NA
"1611",2021,"ES","Leuprorrelina","11.25mg - Injetável",1804088.64,NA,NA
"1612",2021,"RJ","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1613",2021,"SP","Leuprorrelina","11.25mg - Injetável",39605310.96,NA,NA
"1614",2021,"PR","Leuprorrelina","11.25mg - Injetável",10470902.64,NA,NA
"1615",2021,"SC","Leuprorrelina","11.25mg - Injetável",4710804.72,NA,NA
"1616",2021,"RS","Leuprorrelina","11.25mg - Injetável",1413357.36,NA,NA
"1617",2021,"MS","Leuprorrelina","11.25mg - Injetável",1315964.4,NA,NA
"1618",2021,"MT","Leuprorrelina","11.25mg - Injetável",423195.6,NA,NA
"1619",2021,"GO","Leuprorrelina","11.25mg - Injetável",1180309.92,NA,NA
"1620",2021,"DF","Leuprorrelina","11.25mg - Injetável",0,NA,NA
"1621",2021,"RO","Triptorrelina","3.75mg - Injetável",44894.72,NA,NA
"1622",2021,"AC","Triptorrelina","3.75mg - Injetável",350.74,NA,NA
"1623",2021,"AM","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1624",2021,"RR","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1625",2021,"PA","Triptorrelina","3.75mg - Injetável",194309.96,NA,NA
"1626",2021,"AP","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1627",2021,"TO","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1628",2021,"MA","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1629",2021,"PI","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1630",2021,"CE","Triptorrelina","3.75mg - Injetável",602220.58,NA,NA
"1631",2021,"RN","Triptorrelina","3.75mg - Injetável",2580394.18,NA,NA
"1632",2021,"PB","Triptorrelina","3.75mg - Injetável",23148.84,NA,NA
"1633",2021,"PE","Triptorrelina","3.75mg - Injetável",8417.76,NA,NA
"1634",2021,"AL","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1635",2021,"SE","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1636",2021,"BA","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1637",2021,"MG","Triptorrelina","3.75mg - Injetável",6313.32,NA,NA
"1638",2021,"ES","Triptorrelina","3.75mg - Injetável",10522.2,NA,NA
"1639",2021,"RJ","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1640",2021,"SP","Triptorrelina","3.75mg - Injetável",598362.44,1175456.40849151,0
"1641",2021,"PR","Triptorrelina","3.75mg - Injetável",520498.16,971895.534013177,0
"1642",2021,"SC","Triptorrelina","3.75mg - Injetável",66289.86,NA,NA
"1643",2021,"RS","Triptorrelina","3.75mg - Injetável",115393.46,NA,NA
"1644",2021,"MS","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1645",2021,"MT","Triptorrelina","3.75mg - Injetável",63834.68,NA,NA
"1646",2021,"GO","Triptorrelina","3.75mg - Injetável",0,NA,NA
"1647",2021,"DF","Triptorrelina","3.75mg - Injetável",757949.14,1467493.88229719,0
"1648",2021,"RO","Triptorrelina","11.25mg - Injetável",255005.52,NA,NA
"1649",2021,"AC","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1650",2021,"AM","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1651",2021,"RR","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1652",2021,"PA","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1653",2021,"AP","Triptorrelina","11.25mg - Injetável",228511.44,NA,NA
"1654",2021,"TO","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1655",2021,"MA","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1656",2021,"PI","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1657",2021,"CE","Triptorrelina","11.25mg - Injetável",1303729.52,NA,NA
"1658",2021,"RN","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1659",2021,"PB","Triptorrelina","11.25mg - Injetável",55196,NA,NA
"1660",2021,"PE","Triptorrelina","11.25mg - Injetável",4415.68,NA,NA
"1661",2021,"AL","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1662",2021,"SE","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1663",2021,"BA","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1664",2021,"MG","Triptorrelina","11.25mg - Injetável",2207.84,NA,NA
"1665",2021,"ES","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1666",2021,"RJ","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1667",2021,"SP","Triptorrelina","11.25mg - Injetável",1373276.48,2813875.38710873,0
"1668",2021,"PR","Triptorrelina","11.25mg - Injetável",621506.96,475682.288993333,0
"1669",2021,"SC","Triptorrelina","11.25mg - Injetável",689950,NA,NA
"1670",2021,"RS","Triptorrelina","11.25mg - Injetável",49676.4,NA,NA
"1671",2021,"MS","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1672",2021,"MT","Triptorrelina","11.25mg - Injetável",222991.84,NA,NA
"1673",2021,"GO","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1674",2021,"DF","Triptorrelina","11.25mg - Injetável",0,NA,NA
"1675",2021,"RO","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1676",2021,"AC","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1677",2021,"AM","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1678",2021,"RR","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1679",2021,"PA","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1680",2021,"AP","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1681",2021,"TO","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1682",2021,"MA","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1683",2021,"PI","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1684",2021,"CE","Ciproterona","50mg - Comprimido/Cápsula",999.53,NA,NA
"1685",2021,"RN","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1686",2021,"PB","Ciproterona","50mg - Comprimido/Cápsula",763.73,NA,NA
"1687",2021,"PE","Ciproterona","50mg - Comprimido/Cápsula",296.06,NA,NA
"1688",2021,"AL","Ciproterona","50mg - Comprimido/Cápsula",218.77,NA,NA
"1689",2021,"SE","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1690",2021,"BA","Ciproterona","50mg - Comprimido/Cápsula",627.49,NA,NA
"1691",2021,"MG","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1692",2021,"ES","Ciproterona","50mg - Comprimido/Cápsula",239.73,NA,NA
"1693",2021,"RJ","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1694",2021,"SP","Ciproterona","50mg - Comprimido/Cápsula",12258.98,NA,NA
"1695",2021,"PR","Ciproterona","50mg - Comprimido/Cápsula",11179.54,NA,NA
"1696",2021,"SC","Ciproterona","50mg - Comprimido/Cápsula",289.51,NA,NA
"1697",2021,"RS","Ciproterona","50mg - Comprimido/Cápsula",3555.34,NA,NA
"1698",2021,"MS","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1699",2021,"MT","Ciproterona","50mg - Comprimido/Cápsula",248.9,NA,NA
"1700",2021,"GO","Ciproterona","50mg - Comprimido/Cápsula",55.02,NA,NA
"1701",2021,"DF","Ciproterona","50mg - Comprimido/Cápsula",0,NA,NA
"1702",2021,"RO","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1703",2021,"AC","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1704",2021,"AM","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1705",2021,"RR","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1706",2021,"PA","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1707",2021,"AP","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1708",2021,"TO","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1709",2021,"MA","Rivastigmina","2mg/ml - Solução Oral",1396.12,NA,NA
"1710",2021,"PI","Rivastigmina","2mg/ml - Solução Oral",1616.56,NA,NA
"1711",2021,"CE","Rivastigmina","2mg/ml - Solução Oral",4188.36,NA,NA
"1712",2021,"RN","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1713",2021,"PB","Rivastigmina","2mg/ml - Solução Oral",12859,NA,NA
"1714",2021,"PE","Rivastigmina","2mg/ml - Solução Oral",514.36,NA,NA
"1715",2021,"AL","Rivastigmina","2mg/ml - Solução Oral",5657.96,NA,NA
"1716",2021,"SE","Rivastigmina","2mg/ml - Solução Oral",3967.92,NA,NA
"1717",2021,"BA","Rivastigmina","2mg/ml - Solução Oral",2718.76,NA,NA
"1718",2021,"MG","Rivastigmina","2mg/ml - Solução Oral",494814.32,NA,NA
"1719",2021,"ES","Rivastigmina","2mg/ml - Solução Oral",102798.52,NA,NA
"1720",2021,"RJ","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1721",2021,"SP","Rivastigmina","2mg/ml - Solução Oral",200894.32,NA,NA
"1722",2021,"PR","Rivastigmina","2mg/ml - Solução Oral",90747.8,NA,NA
"1723",2021,"SC","Rivastigmina","2mg/ml - Solução Oral",4555.76,NA,NA
"1724",2021,"RS","Rivastigmina","2mg/ml - Solução Oral",1469.6,NA,NA
"1725",2021,"MS","Rivastigmina","2mg/ml - Solução Oral",10801.56,NA,NA
"1726",2021,"MT","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1727",2021,"GO","Rivastigmina","2mg/ml - Solução Oral",6539.72,NA,NA
"1728",2021,"DF","Rivastigmina","2mg/ml - Solução Oral",0,NA,NA
"1729",2021,"RO","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1730",2021,"AC","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1731",2021,"AM","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1732",2021,"RR","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1733",2021,"PA","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1734",2021,"AP","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1735",2021,"TO","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1736",2021,"MA","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1737",2021,"PI","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1738",2021,"CE","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1739",2021,"RN","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1740",2021,"PB","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1741",2021,"PE","Danazol","100mg - Comprimido/Cápsula",45,NA,NA
"1742",2021,"AL","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1743",2021,"SE","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1744",2021,"BA","Danazol","100mg - Comprimido/Cápsula",10500,23452.3625207213,0
"1745",2021,"MG","Danazol","100mg - Comprimido/Cápsula",22035,NA,NA
"1746",2021,"ES","Danazol","100mg - Comprimido/Cápsula",12847.5,NA,NA
"1747",2021,"RJ","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1748",2021,"SP","Danazol","100mg - Comprimido/Cápsula",48040.5,125132.122603287,0
"1749",2021,"PR","Danazol","100mg - Comprimido/Cápsula",24837,NA,NA
"1750",2021,"SC","Danazol","100mg - Comprimido/Cápsula",7095,NA,NA
"1751",2021,"RS","Danazol","100mg - Comprimido/Cápsula",10059,NA,NA
"1752",2021,"MS","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1753",2021,"MT","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1754",2021,"GO","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1755",2021,"DF","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"1756",2021,"RO","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1757",2021,"AC","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1758",2021,"AM","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1759",2021,"RR","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1760",2021,"PA","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1761",2021,"AP","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1762",2021,"TO","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1763",2021,"MA","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1764",2021,"PI","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1765",2021,"CE","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1766",2021,"RN","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1767",2021,"PB","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1768",2021,"PE","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1769",2021,"AL","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1770",2021,"SE","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1771",2021,"BA","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1772",2021,"MG","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1773",2021,"ES","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1774",2021,"RJ","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1775",2021,"SP","Danazol","200mg - Comprimido/Cápsula",5104.2,14188.038064859,0
"1776",2021,"PR","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1777",2021,"SC","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1778",2021,"RS","Danazol","200mg - Comprimido/Cápsula",2389.2,NA,NA
"1779",2021,"MS","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1780",2021,"MT","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1781",2021,"GO","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1782",2021,"DF","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"1783",2021,"RO","Amantadina","100mg - Comprimido/Cápsula",15799.35,NA,NA
"1784",2021,"AC","Amantadina","100mg - Comprimido/Cápsula",2312.4,NA,NA
"1785",2021,"AM","Amantadina","100mg - Comprimido/Cápsula",8798.6,NA,NA
"1786",2021,"RR","Amantadina","100mg - Comprimido/Cápsula",0,NA,NA
"1787",2021,"PA","Amantadina","100mg - Comprimido/Cápsula",35463.77,NA,NA
"1788",2021,"AP","Amantadina","100mg - Comprimido/Cápsula",1340.7,NA,NA
"1789",2021,"TO","Amantadina","100mg - Comprimido/Cápsula",6756.8,NA,NA
"1790",2021,"MA","Amantadina","100mg - Comprimido/Cápsula",86410.37,NA,NA
"1791",2021,"PI","Amantadina","100mg - Comprimido/Cápsula",2900.34,NA,NA
"1792",2021,"CE","Amantadina","100mg - Comprimido/Cápsula",143963.71,NA,NA
"1793",2021,"RN","Amantadina","100mg - Comprimido/Cápsula",0,NA,NA
"1794",2021,"PB","Amantadina","100mg - Comprimido/Cápsula",25936.6,NA,NA
"1795",2021,"PE","Amantadina","100mg - Comprimido/Cápsula",166553.48,NA,NA
"1796",2021,"AL","Amantadina","100mg - Comprimido/Cápsula",6835.52,NA,NA
"1797",2021,"SE","Amantadina","100mg - Comprimido/Cápsula",22029.3,NA,NA
"1798",2021,"BA","Amantadina","100mg - Comprimido/Cápsula",216209.81,NA,NA
"1799",2021,"MG","Amantadina","100mg - Comprimido/Cápsula",421254.5,NA,NA
"1800",2021,"ES","Amantadina","100mg - Comprimido/Cápsula",177182.73,NA,NA
"1801",2021,"RJ","Amantadina","100mg - Comprimido/Cápsula",134676.8,NA,NA
"1802",2021,"SP","Amantadina","100mg - Comprimido/Cápsula",1586723.37,NA,NA
"1803",2021,"PR","Amantadina","100mg - Comprimido/Cápsula",568770.86,NA,NA
"1804",2021,"SC","Amantadina","100mg - Comprimido/Cápsula",232849.66,NA,NA
"1805",2021,"RS","Amantadina","100mg - Comprimido/Cápsula",223503.3,NA,NA
"1806",2021,"MS","Amantadina","100mg - Comprimido/Cápsula",57418.86,NA,NA
"1807",2021,"MT","Amantadina","100mg - Comprimido/Cápsula",36594.14,NA,NA
"1808",2021,"GO","Amantadina","100mg - Comprimido/Cápsula",145410.19,NA,NA
"1809",2021,"DF","Amantadina","100mg - Comprimido/Cápsula",52489.43,NA,NA
"1810",2021,"RO","Eltrombopague Olamina","25mg - Comprimido/Cápsula",7753.2,248917.373563113,0
"1811",2021,"AC","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1812",2021,"AM","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1813",2021,"RR","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1814",2021,"PA","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1815",2021,"AP","Eltrombopague Olamina","25mg - Comprimido/Cápsula",220273.95,NA,NA
"1816",2021,"TO","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1817",2021,"MA","Eltrombopague Olamina","25mg - Comprimido/Cápsula",83070,NA,NA
"1818",2021,"PI","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1819",2021,"CE","Eltrombopague Olamina","25mg - Comprimido/Cápsula",807301.95,NA,NA
"1820",2021,"RN","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1821",2021,"PB","Eltrombopague Olamina","25mg - Comprimido/Cápsula",379076.1,NA,NA
"1822",2021,"PE","Eltrombopague Olamina","25mg - Comprimido/Cápsula",611672.1,NA,NA
"1823",2021,"AL","Eltrombopague Olamina","25mg - Comprimido/Cápsula",549369.6,NA,NA
"1824",2021,"SE","Eltrombopague Olamina","25mg - Comprimido/Cápsula",78916.5,NA,NA
"1825",2021,"BA","Eltrombopague Olamina","25mg - Comprimido/Cápsula",470453.1,NA,NA
"1826",2021,"MG","Eltrombopague Olamina","25mg - Comprimido/Cápsula",3344813.55,2837329.44110693,0
"1827",2021,"ES","Eltrombopague Olamina","25mg - Comprimido/Cápsula",1012623.3,NA,NA
"1828",2021,"RJ","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1829",2021,"SP","Eltrombopague Olamina","25mg - Comprimido/Cápsula",10175105.85,15751281.9640504,0
"1830",2021,"PR","Eltrombopague Olamina","25mg - Comprimido/Cápsula",4469442.9,5190726.8128909,0
"1831",2021,"SC","Eltrombopague Olamina","25mg - Comprimido/Cápsula",2086995.3,NA,NA
"1832",2021,"RS","Eltrombopague Olamina","25mg - Comprimido/Cápsula",3964931.1,NA,NA
"1833",2021,"MS","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"1834",2021,"MT","Eltrombopague Olamina","25mg - Comprimido/Cápsula",870573.6,NA,NA
"1835",2021,"GO","Eltrombopague Olamina","25mg - Comprimido/Cápsula",2555371.65,NA,NA
"1836",2021,"DF","Eltrombopague Olamina","25mg - Comprimido/Cápsula",1235389.35,2260404.76166625,0
"1837",2021,"RO","Eltrombopague Olamina","50mg - Comprimido/Cápsula",54278.28,1069515.3361078,0
"1838",2021,"AC","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1839",2021,"AM","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1840",2021,"RR","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1841",2021,"PA","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1842",2021,"AP","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1843",2021,"TO","Eltrombopague Olamina","50mg - Comprimido/Cápsula",93879.27,NA,NA
"1844",2021,"MA","Eltrombopague Olamina","50mg - Comprimido/Cápsula",2505662.64,NA,NA
"1845",2021,"PI","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1846",2021,"CE","Eltrombopague Olamina","50mg - Comprimido/Cápsula",1887277.95,NA,NA
"1847",2021,"RN","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1848",2021,"PB","Eltrombopague Olamina","50mg - Comprimido/Cápsula",1857092.58,NA,NA
"1849",2021,"PE","Eltrombopague Olamina","50mg - Comprimido/Cápsula",2190239.37,NA,NA
"1850",2021,"AL","Eltrombopague Olamina","50mg - Comprimido/Cápsula",15508.08,NA,NA
"1851",2021,"SE","Eltrombopague Olamina","50mg - Comprimido/Cápsula",175850.55,NA,NA
"1852",2021,"BA","Eltrombopague Olamina","50mg - Comprimido/Cápsula",2078082.72,3156439.62315492,0
"1853",2021,"MG","Eltrombopague Olamina","50mg - Comprimido/Cápsula",6231755.79,5153283.22043479,0
"1854",2021,"ES","Eltrombopague Olamina","50mg - Comprimido/Cápsula",2726652.78,NA,NA
"1855",2021,"RJ","Eltrombopague Olamina","50mg - Comprimido/Cápsula",1938.51,NA,NA
"1856",2021,"SP","Eltrombopague Olamina","50mg - Comprimido/Cápsula",22783861.89,36455633.7863798,0
"1857",2021,"PR","Eltrombopague Olamina","50mg - Comprimido/Cápsula",5865100.47,9845629.66085707,0
"1858",2021,"SC","Eltrombopague Olamina","50mg - Comprimido/Cápsula",3105216.09,NA,NA
"1859",2021,"RS","Eltrombopague Olamina","50mg - Comprimido/Cápsula",7139255.4,NA,NA
"1860",2021,"MS","Eltrombopague Olamina","50mg - Comprimido/Cápsula",281637.81,NA,NA
"1861",2021,"MT","Eltrombopague Olamina","50mg - Comprimido/Cápsula",1795337.19,NA,NA
"1862",2021,"GO","Eltrombopague Olamina","50mg - Comprimido/Cápsula",6242279.13,NA,NA
"1863",2021,"DF","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"1864",2021,"RO","Sacarato De Hidroxido Ferrico","100mg - Injetável",15548.4,NA,NA
"1865",2021,"AC","Sacarato De Hidroxido Ferrico","100mg - Injetável",14878.08,NA,NA
